"subject" "activity"
"3263" 0.27067843 NA
"3264" 0.27069052 NA
"3265" 0.2707045 NA
"3266" 0.27071175 NA
"3267" 0.27071336 NA
"3268" 0.27071511 NA
"3269" 0.27071598 NA
"3270" 0.27072544 "WALKING_DOWNSTAIRS"
"3271" 0.27074746 "WALKING_UPSTAIRS"
"3272" 0.27075287 NA
"3273" 0.27076041 NA
"3274" 0.27076432 "WALKING_DOWNSTAIRS"
"3275" 0.27076593 NA
"3276" 0.27077035 "WALKING_UPSTAIRS"
"3277" 0.27079606 NA
"3278" 0.27080544 "LAYING"
"3279" 0.2708122 NA
"3280" 0.27082582 NA
"3281" 0.2708317 "WALKING_DOWNSTAIRS"
"3282" 0.2708343 NA
"3283" 0.27083774 NA
"3284" 0.27084308 NA
"3285" 0.27084629 "SITTING"
"3286" 0.27085307 NA
"3287" 0.27086507 NA
"3288" 0.27087001 NA
"3289" 0.27088078 "WALKING_DOWNSTAIRS"
"3290" 0.27088111 NA
"3291" 0.27089507 NA
"3292" 0.27090186 NA
"3293" 0.27090823 "WALKING"
"3294" 0.27090984 NA
"3295" 0.27091819 NA
"3296" 0.27091924 NA
"3297" 0.27092438 NA
"3298" 0.27093382 NA
"3299" 0.27094252 NA
"3300" 0.27094471 NA
"3301" 0.27094704 NA
"3302" 0.27095191 NA
"3303" 0.27095396 "LAYING"
"3304" 0.27096774 NA
"3305" 0.27097605 "WALKING_UPSTAIRS"
"3306" 0.27097769 NA
"3307" 0.27097836 NA
"3308" 0.27097898 NA
"3309" 0.27099024 "SITTING"
"3310" 0.2710018 NA
"3311" 0.27101713 NA
"3312" 0.27103712 NA
"3313" 0.27104657 NA
"3314" 0.27104734 NA
"3315" 0.27105118 NA
"3316" 0.27105879 NA
"3317" 0.27107355 "LAYING"
"3318" 0.2710741 NA
"3319" 0.27107432 NA
"3320" 0.271093 NA
"3321" 0.27109905 NA
"3322" 0.27111132 NA
"3323" 0.27112093 NA
"3324" 0.27113074 "LAYING"
"3325" 0.27113194 NA
"3326" 0.27114386 NA
"3327" 0.27115142 NA
"3328" 0.27115701 NA
"3329" 0.27116449 NA
"3330" 0.27116593 "WALKING_UPSTAIRS"
"3331" 0.27116707 NA
"3332" 0.2711783 NA
"3333" 0.27117885 NA
"3334" 0.27118439 "WALKING_DOWNSTAIRS"
"3335" 0.2711866 NA
"3336" 0.27119511 NA
"3337" 0.2712211 NA
"3338" 0.27124829 "WALKING_UPSTAIRS"
"3339" 0.27125376 NA
"3340" 0.27126846 NA
"3341" 0.27128087 NA
"3342" 0.27128542 NA
"3343" 0.2712906 NA
"3344" 0.27129093 "LAYING"
"3345" 0.27129418 NA
"3346" 0.27129766 NA
"3347" 0.27130001 NA
"3348" 0.27130194 NA
"3349" 0.27130357 NA
"3350" 0.27133322 NA
"3351" 0.27133883 "WALKING_UPSTAIRS"
"3352" 0.27134758 NA
"3353" 0.27134909 "WALKING_DOWNSTAIRS"
"3354" 0.27135016 "SITTING"
"3355" 0.27135279 NA
"3356" 0.27135935 NA
"3357" 0.27136009 NA
"3358" 0.271376 NA
"3359" 0.27137891 NA
"3360" 0.27138623 "WALKING_UPSTAIRS"
"3361" 0.27140206 NA
"3362" 0.27140345 NA
"3363" 0.27140882 NA
"3364" 0.27141271 NA
"3365" 0.27141693 NA
"3366" 0.27141976 NA
"3367" 0.27142722 NA
"3368" 0.27143024 "WALKING_UPSTAIRS"
"3369" 0.27144028 NA
"3370" 0.27145201 NA
"3371" 0.27147742 "WALKING"
"3372" 0.27148106 NA
"3373" 0.27148364 NA
"3374" 0.2714901 "WALKING_DOWNSTAIRS"
"3375" 0.27149144 NA
"3376" 0.27150441 NA
"3377" 0.27151047 NA
"3378" 0.27151202 "SITTING"
"3379" 0.27151667 NA
"3380" 0.27153012 NA
"3381" 0.27153236 NA
"3382" 0.2715415 NA
"3383" 0.27154535 "LAYING"
"3384" 0.27154851 NA
"3385" 0.27155006 NA
"3386" 0.27155615 NA
"3387" 0.27157798 NA
"3388" 0.27157824 NA
"3389" 0.27159427 "STANDING"
"3390" 0.27160041 "WALKING_UPSTAIRS"
"3391" 0.27160059 NA
"3392" 0.27160132 NA
"3393" 0.27160385 NA
"3394" 0.27160796 NA
"3395" 0.27160905 NA
"3396" 0.27161479 NA
"3397" 0.27161607 NA
"3398" 0.27162533 NA
"3399" 0.27162751 NA
"3400" 0.27162844 NA
"3401" 0.2716302 NA
"3402" 0.27164725 NA
"3403" 0.27164865 NA
"3404" 0.27165139 NA
"3405" 0.27166651 NA
"3406" 0.27168092 "WALKING_DOWNSTAIRS"
"3407" 0.27168265 NA
"3408" 0.27168648 NA
"3409" 0.27169684 NA
"3410" 0.27170738 NA
"3411" 0.27170757 NA
"3412" 0.2717213 NA
"3413" 0.27174631 NA
"3414" 0.27174868 NA
"3415" 0.27175142 "SITTING"
"3416" 0.27175681 "SITTING"
"3417" 0.27175704 NA
"3418" 0.27175777 NA
"3419" 0.27175894 NA
"3420" 0.27177647 NA
"3421" 0.27177692 NA
"3422" 0.27178238 NA
"3423" 0.27178993 NA
"3424" 0.27179189 NA
"3425" 0.27179687 NA
"3426" 0.27180674 NA
"3427" 0.27181137 NA
"3428" 0.2718148 NA
"3429" 0.27181835 "LAYING"
"3430" 0.27182211 NA
"3431" 0.27182873 NA
"3432" 0.27183106 NA
"3433" 0.27183402 NA
"3434" 0.27183751 NA
"3435" 0.27184211 NA
"3436" 0.27184364 NA
"3437" 0.27184397 NA
"3438" 0.27185147 "WALKING_DOWNSTAIRS"
"3439" 0.27185374 NA
"3440" 0.27186421 NA
"3441" 0.27186583 NA
"3442" 0.27186677 NA
"3443" 0.27186857 "SITTING"
"3444" 0.27187537 NA
"3445" 0.27188398 NA
"3446" 0.27189444 NA
"3447" 0.27190273 NA
"3448" 0.27190845 NA
"3449" 0.27191593 "WALKING_UPSTAIRS"
"3450" 0.27191884 NA
"3451" 0.27192522 NA
"3452" 0.27193145 NA
"3453" 0.27194426 NA
"3454" 0.27194436 NA
"3455" 0.27194632 "WALKING"
"3456" 0.27196061 NA
"3457" 0.27196629 NA
"3458" 0.27198091 NA
"3459" 0.27198298 NA
"3460" 0.27199428 NA
"3461" 0.271998 "STANDING"
"3462" 0.27201317 "LAYING"
"3463" 0.27201411 "LAYING"
"3464" 0.27202314 NA
"3465" 0.27202595 NA
"3466" 0.2720264 NA
"3467" 0.27203402 NA
"3468" 0.27204445 NA
"3469" 0.27204575 "WALKING_UPSTAIRS"
"3470" 0.27205699 NA
"3471" 0.27205902 "WALKING_UPSTAIRS"
"3472" 0.27206362 NA
"3473" 0.27206528 NA
"3474" 0.27206634 NA
"3475" 0.27207089 NA
"3476" 0.27207439 NA
"3477" 0.27207534 NA
"3478" 0.27207885 NA
"3479" 0.27208785 NA
"3480" 0.27208929 NA
"3481" 0.27209205 NA
"3482" 0.27209328 NA
"3483" 0.27209611 NA
"3484" 0.2721 NA
"3485" 0.27210058 NA
"3486" 0.27210781 NA
"3487" 0.27210868 NA
"3488" 0.27213193 NA
"3489" 0.27214466 NA
"3490" 0.27214587 NA
"3491" 0.27215386 NA
"3492" 0.27215699 NA
"3493" 0.27215729 NA
"3494" 0.27216297 NA
"3495" 0.27217016 NA
"3496" 0.27217334 NA
"3497" 0.27218141 "WALKING_DOWNSTAIRS"
"3498" 0.27218259 "LAYING"
"3499" 0.27218565 NA
"3500" 0.2721901 "WALKING_DOWNSTAIRS"
"3501" 0.27219011 NA
"3502" 0.27219994 NA
"3503" 0.27220598 NA
"3504" 0.27221735 NA
"3505" 0.27222117 NA
"3506" 0.27225339 "WALKING_DOWNSTAIRS"
"3507" 0.27225459 "WALKING_UPSTAIRS"
"3508" 0.27225878 NA
"3509" 0.27227512 NA
"3510" 0.27227759 NA
"3511" 0.27228419 NA
"3512" 0.27228448 NA
"3513" 0.27228557 NA
"3514" 0.27230982 NA
"3515" 0.27231528 "SITTING"
"3516" 0.27231547 NA
"3517" 0.27232371 NA
"3518" 0.27233165 NA
"3519" 0.27233944 NA
"3520" 0.27235888 NA
"3521" 0.27236532 NA
"3522" 0.2723729 NA
"3523" 0.27237955 NA
"3524" 0.27237982 NA
"3525" 0.27238164 NA
"3526" 0.27239036 NA
"3527" 0.27239664 "WALKING"
"3528" 0.27239791 NA
"3529" 0.27240003 NA
"3530" 0.27240045 NA
"3531" 0.27240146 NA
"3532" 0.27240728 "WALKING_DOWNSTAIRS"
"3533" 0.2724085 NA
"3534" 0.2724298 NA
"3535" 0.27243224 NA
"3536" 0.27243408 "SITTING"
"3537" 0.27243467 NA
"3538" 0.27243879 NA
"3539" 0.27244081 NA
"3540" 0.27244127 NA
"3541" 0.27244325 NA
"3542" 0.27245607 NA
"3543" 0.27245707 NA
"3544" 0.27246605 NA
"3545" 0.27247211 NA
"3546" 0.27247381 NA
"3547" 0.27247382 NA
"3548" 0.27247503 NA
"3549" 0.27247712 NA
"3550" 0.27247728 NA
"3551" 0.27248048 NA
"3552" 0.27248192 NA
"3553" 0.27248973 "SITTING"
"3554" 0.27249121 NA
"3555" 0.27249336 NA
"3556" 0.272496 NA
"3557" 0.27249888 NA
"3558" 0.27250974 NA
"3559" 0.2725186 NA
"3560" 0.27252046 NA
"3561" 0.2725225 NA
"3562" 0.27252292 "LAYING"
"3563" 0.27252874 "WALKING_UPSTAIRS"
"3564" 0.27253218 NA
"3565" 0.27254363 NA
"3566" 0.27254371 NA
"3567" 0.27255474 "SITTING"
"3568" 0.27255662 NA
"3569" 0.27256925 NA
"3570" 0.27257508 NA
"3571" 0.27259354 "WALKING"
"3572" 0.2725979 NA
"3573" 0.27262058 NA
"3574" 0.27263076 NA
"3575" 0.27263222 "WALKING_DOWNSTAIRS"
"3576" 0.27263553 NA
"3577" 0.27263922 NA
"3578" 0.27264024 "STANDING"
"3579" 0.27265049 NA
"3580" 0.27267238 NA
"3581" 0.27267678 NA
"3582" 0.27267681 "WALKING_DOWNSTAIRS"
"3583" 0.27268397 NA
"3584" 0.27269864 NA
"3585" 0.27269869 NA
"3586" 0.27270038 "WALKING_DOWNSTAIRS"
"3587" 0.27270827 NA
"3588" 0.27272383 NA
"3589" 0.27272592 NA
"3590" 0.27272881 NA
"3591" 0.27273142 "WALKING_UPSTAIRS"
"3592" 0.27273188 NA
"3593" 0.2727471 "WALKING_DOWNSTAIRS"
"3594" 0.27274802 "WALKING_DOWNSTAIRS"
"3595" 0.27275318 NA
"3596" 0.27275345 NA
"3597" 0.27275585 "STANDING"
"3598" 0.27278449 NA
"3599" 0.27278629 "WALKING"
"3600" 0.27278701 NA
"3601" 0.27279848 NA
"3602" 0.27280348 NA
"3603" 0.27280849 NA
"3604" 0.27281147 NA
"3605" 0.27281507 NA
"3606" 0.27282325 NA
"3607" 0.27283928 "LAYING"
"3608" 0.27284231 NA
"3609" 0.27286072 NA
"3610" 0.27287248 NA
"3611" 0.27287741 "WALKING_DOWNSTAIRS"
"3612" 0.2728859 NA
"3613" 0.27290282 NA
"3614" 0.27290311 NA
"3615" 0.27291498 NA
"3616" 0.27291945 NA
"3617" 0.27293064 NA
"3618" 0.27293268 "WALKING_DOWNSTAIRS"
"3619" 0.27293446 NA
"3620" 0.27294003 NA
"3621" 0.27294612 NA
"3622" 0.27294859 NA
"3623" 0.27295309 NA
"3624" 0.27295758 "WALKING_UPSTAIRS"
"3625" 0.27296338 NA
"3626" 0.27296797 NA
"3627" 0.27297082 "LAYING"
"3628" 0.27297142 NA
"3629" 0.272977 NA
"3630" 0.27297719 NA
"3631" 0.27298961 NA
"3632" 0.27299592 NA
"3633" 0.27300007 NA
"3634" 0.27300065 NA
"3635" 0.27300097 NA
"3636" 0.27300333 NA
"3637" 0.27300859 "STANDING"
"3638" 0.27301317 NA
"3639" 0.2730231 NA
"3640" 0.27302712 "WALKING"
"3641" 0.27303065 NA
"3642" 0.2730386 NA
"3643" 0.27304558 NA
"3644" 0.27304611 NA
"3645" 0.27304939 NA
"3646" 0.27304996 NA
"3647" 0.27305103 "WALKING_DOWNSTAIRS"
"3648" 0.2730532 NA
"3649" 0.27305549 "WALKING"
"3650" 0.2730599 NA
"3651" 0.27306417 NA
"3652" 0.27306909 NA
"3653" 0.27308245 NA
"3654" 0.27309334 NA
"3655" 0.27309402 NA
"3656" 0.27309991 NA
"3657" 0.27310142 NA
"3658" 0.27310738 NA
"3659" 0.2731084 "WALKING"
"3660" 0.27311074 "WALKING_DOWNSTAIRS"
"3661" 0.27311168 NA
"3662" 0.27311457 "STANDING"
"3663" 0.27311678 NA
"3664" 0.27312178 NA
"3665" 0.2731223 "WALKING_DOWNSTAIRS"
"3666" 0.27312421 NA
"3667" 0.27313777 NA
"3668" 0.27313913 NA
"3669" 0.27314971 NA
"3670" 0.27315947 NA
"3671" 0.27317459 NA
"3672" 0.27317626 "WALKING_DOWNSTAIRS"
"3673" 0.27318191 NA
"3674" 0.27319016 "WALKING_DOWNSTAIRS"
"3675" 0.27320377 NA
"3676" 0.27320412 "SITTING"
"3677" 0.27320521 NA
"3678" 0.27321225 "SITTING"
"3679" 0.2732136 "WALKING"
"3680" 0.27321363 NA
"3681" 0.27321471 NA
"3682" 0.27321662 NA
"3683" 0.27322197 NA
"3684" 0.27322234 "SITTING"
"3685" 0.27324282 "WALKING"
"3686" 0.27324641 NA
"3687" 0.27325099 "LAYING"
"3688" 0.27325437 "WALKING_DOWNSTAIRS"
"3689" 0.27326045 "WALKING_UPSTAIRS"
"3690" 0.27327275 NA
"3691" 0.27327371 "WALKING_UPSTAIRS"
"3692" 0.27327493 NA
"3693" 0.27327631 NA
"3694" 0.27327656 NA
"3695" 0.27327735 NA
"3696" 0.27327809 NA
"3697" 0.27327857 NA
"3698" 0.27328142 "WALKING"
"3699" 0.27328186 NA
"3700" 0.27328713 NA
"3701" 0.27329101 NA
"3702" 0.27330702 NA
"3703" 0.27330795 "WALKING"
"3704" 0.27331899 NA
"3705" 0.27332579 NA
"3706" 0.27333296 "LAYING"
"3707" 0.27333634 NA
"3708" 0.27333711 "SITTING"
"3709" 0.27334153 NA
"3710" 0.27334163 NA
"3711" 0.27335027 NA
"3712" 0.27335081 NA
"3713" 0.27336103 NA
"3714" 0.27337202 "LAYING"
"3715" 0.2733796 "WALKING"
"3716" 0.27338151 NA
"3717" 0.27338334 NA
"3718" 0.27338737 NA
"3719" 0.2733935 "SITTING"
"3720" 0.27339366 NA
"3721" 0.27339932 "LAYING"
"3722" 0.27340383 NA
"3723" 0.27341427 NA
"3724" 0.27342926 NA
"3725" 0.27343109 NA
"3726" 0.27343866 NA
"3727" 0.27343895 NA
"3728" 0.27345577 NA
"3729" 0.27345928 "LAYING"
"3730" 0.2734611 "SITTING"
"3731" 0.27346121 NA
"3732" 0.27346395 NA
"3733" 0.27346438 NA
"3734" 0.27347728 NA
"3735" 0.27347775 NA
"3736" 0.27349747 NA
"3737" 0.27350894 NA
"3738" 0.27351794 NA
"3739" 0.27352869 NA
"3740" 0.27353917 NA
"3741" 0.27353992 NA
"3742" 0.2735449 NA
"3743" 0.27354993 NA
"3744" 0.27355514 NA
"3745" 0.27357887 NA
"3746" 0.27358289 NA
"3747" 0.27358556 NA
"3748" 0.27358657 NA
"3749" 0.27358776 "WALKING_DOWNSTAIRS"
"3750" 0.27358798 NA
"3751" 0.27359044 "LAYING"
"3752" 0.27361327 NA
"3753" 0.27361378 NA
"3754" 0.27362878 NA
"3755" 0.27363139 NA
"3756" 0.27363533 "LAYING"
"3757" 0.27363707 NA
"3758" 0.27364217 NA
"3759" 0.27364359 "LAYING"
"3760" 0.27364874 "STANDING"
"3761" 0.27364981 NA
"3762" 0.27364995 NA
"3763" 0.27365016 NA
"3764" 0.27365043 "LAYING"
"3765" 0.2736521 "WALKING_DOWNSTAIRS"
"3766" 0.27365544 "WALKING_DOWNSTAIRS"
"3767" 0.27366868 NA
"3768" 0.27367246 NA
"3769" 0.27367389 NA
"3770" 0.27367494 "SITTING"
"3771" 0.27367928 NA
"3772" 0.27368078 NA
"3773" 0.27368218 "WALKING"
"3774" 0.2736859 NA
"3775" 0.27368944 "SITTING"
"3776" 0.27369013 NA
"3777" 0.27369984 NA
"3778" 0.27370752 NA
"3779" 0.27370863 NA
"3780" 0.27370937 NA
"3781" 0.27371816 NA
"3782" 0.27371928 NA
"3783" 0.27372467 NA
"3784" 0.27372716 NA
"3785" 0.27373045 NA
"3786" 0.27374032 "LAYING"
"3787" 0.27375475 NA
"3788" 0.27375799 "LAYING"
"3789" 0.27376357 "WALKING_DOWNSTAIRS"
"3790" 0.27377455 "SITTING"
"3791" 0.27379132 "WALKING_UPSTAIRS"
"3792" 0.27379379 NA
"3793" 0.27380148 NA
"3794" 0.27380433 "SITTING"
"3795" 0.27380443 NA
"3796" 0.27380646 "WALKING"
"3797" 0.27380969 NA
"3798" 0.27381082 NA
"3799" 0.27381759 NA
"3800" 0.27381849 NA
"3801" 0.27382477 NA
"3802" 0.27382832 NA
"3803" 0.27382835 "LAYING"
"3804" 0.27382958 NA
"3805" 0.27383245 NA
"3806" 0.27383444 NA
"3807" 0.27383497 NA
"3808" 0.27383644 "STANDING"
"3809" 0.27384606 NA
"3810" 0.27384685 NA
"3811" 0.27385271 NA
"3812" 0.27386865 "WALKING"
"3813" 0.2738725 NA
"3814" 0.2738738 NA
"3815" 0.27388636 NA
"3816" 0.2738869 NA
"3817" 0.27389038 NA
"3818" 0.27389124 NA
"3819" 0.27389291 NA
"3820" 0.27389678 "STANDING"
"3821" 0.27390147 NA
"3822" 0.27390282 NA
"3823" 0.2739041 NA
"3824" 0.27390768 NA
"3825" 0.2739191 NA
"3826" 0.27392004 NA
"3827" 0.27392022 "WALKING_DOWNSTAIRS"
"3828" 0.27392165 NA
"3829" 0.27392205 NA
"3830" 0.27392442 NA
"3831" 0.27393067 NA
"3832" 0.27393141 NA
"3833" 0.27393182 NA
"3834" 0.27393338 NA
"3835" 0.27393461 NA
"3836" 0.27394057 "WALKING"
"3837" 0.27394147 NA
"3838" 0.27394843 NA
"3839" 0.27394901 "WALKING"
"3840" 0.2739514 "WALKING_DOWNSTAIRS"
"3841" 0.27395459 NA
"3842" 0.27395574 "WALKING"
"3843" 0.27395632 NA
"3844" 0.27395934 "SITTING"
"3845" 0.27396164 NA
"3846" 0.27396901 NA
"3847" 0.27397154 NA
"3848" 0.27397235 NA
"3849" 0.27397644 NA
"3850" 0.27397902 NA
"3851" 0.27398109 NA
"3852" 0.27398645 NA
"3853" 0.27398655 NA
"3854" 0.27398753 "WALKING_UPSTAIRS"
"3855" 0.27399416 NA
"3856" 0.27399448 NA
"3857" 0.27399618 NA
"3858" 0.27399673 NA
"3859" 0.27399971 NA
"3860" 0.27399987 NA
"3861" 0.27400356 NA
"3862" 0.27400381 NA
"3863" 0.274008 NA
"3864" 0.27401637 NA
"3865" 0.27402814 NA
"3866" 0.27402938 NA
"3867" 0.2740304 NA
"3868" 0.27405171 NA
"3869" 0.27405281 NA
"3870" 0.27405488 NA
"3871" 0.27405907 NA
"3872" 0.27406714 NA
"3873" 0.27406787 NA
"3874" 0.27407041 "STANDING"
"3875" 0.27408448 NA
"3876" 0.27408581 NA
"3877" 0.27408717 "WALKING_DOWNSTAIRS"
"3878" 0.27408757 NA
"3879" 0.27409226 NA
"3880" 0.27409616 NA
"3881" 0.27410011 NA
"3882" 0.27410158 NA
"3883" 0.27410183 NA
"3884" 0.27410339 NA
"3885" 0.27410584 NA
"3886" 0.27410952 "SITTING"
"3887" 0.27411049 NA
"3888" 0.27411233 NA
"3889" 0.27412305 "LAYING"
"3890" 0.27412441 "WALKING_DOWNSTAIRS"
"3891" 0.27413252 NA
"3892" 0.27413554 NA
"3893" 0.27413574 NA
"3894" 0.27413712 "SITTING"
"3895" 0.27414977 NA
"3896" 0.27415022 NA
"3897" 0.274152 NA
"3898" 0.27415909 NA
"3899" 0.27415935 NA
"3900" 0.27416012 NA
"3901" 0.27416384 NA
"3902" 0.27416584 "WALKING_DOWNSTAIRS"
"3903" 0.27416643 "WALKING_DOWNSTAIRS"
"3904" 0.27417099 NA
"3905" 0.27417182 NA
"3906" 0.27417976 NA
"3907" 0.27418838 NA
"3908" 0.274189 "SITTING"
"3909" 0.27419198 NA
"3910" 0.27419605 NA
"3911" 0.27420558 NA
"3912" 0.27420703 "SITTING"
"3913" 0.27420758 NA
"3914" 0.27421036 NA
"3915" 0.27421274 NA
"3916" 0.27421619 NA
"3917" 0.27421815 NA
"3918" 0.27421965 "WALKING_DOWNSTAIRS"
"3919" 0.27424209 NA
"3920" 0.27424221 "WALKING_DOWNSTAIRS"
"3921" 0.27424896 NA
"3922" 0.27425291 NA
"3923" 0.2742535 NA
"3924" 0.27425493 "WALKING"
"3925" 0.27425682 NA
"3926" 0.27425948 NA
"3927" 0.27426024 NA
"3928" 0.27426151 "WALKING"
"3929" 0.27427611 NA
"3930" 0.27427797 NA
"3931" 0.27427863 "LAYING"
"3932" 0.27427982 "STANDING"
"3933" 0.27427993 NA
"3934" 0.27428504 NA
"3935" 0.27428507 NA
"3936" 0.27428659 NA
"3937" 0.27429162 NA
"3938" 0.27429528 NA
"3939" 0.27429948 NA
"3940" 0.27429951 NA
"3941" 0.27430088 NA
"3942" 0.27431063 NA
"3943" 0.27431776 NA
"3944" 0.2743189 NA
"3945" 0.27433354 NA
"3946" 0.27433895 "LAYING"
"3947" 0.27434218 NA
"3948" 0.27434336 NA
"3949" 0.27434638 NA
"3950" 0.27434982 NA
"3951" 0.27435273 NA
"3952" 0.2743549 NA
"3953" 0.27435535 NA
"3954" 0.2743559 NA
"3955" 0.27435711 "STANDING"
"3956" 0.2743579 NA
"3957" 0.27435928 NA
"3958" 0.27435965 "STANDING"
"3959" 0.27436017 NA
"3960" 0.27436079 NA
"3961" 0.27436388 "WALKING"
"3962" 0.27436916 NA
"3963" 0.27437573 NA
"3964" 0.27437626 NA
"3965" 0.27438106 NA
"3966" 0.2743814 NA
"3967" 0.27438232 NA
"3968" 0.27438387 NA
"3969" 0.27438717 NA
"3970" 0.2743897 "LAYING"
"3971" 0.27439127 NA
"3972" 0.27439154 NA
"3973" 0.27439461 NA
"3974" 0.27439486 NA
"3975" 0.27439504 "STANDING"
"3976" 0.27439932 "WALKING_DOWNSTAIRS"
"3977" 0.27439955 NA
"3978" 0.27439962 NA
"3979" 0.27440303 NA
"3980" 0.27440517 NA
"3981" 0.2744153 NA
"3982" 0.27441548 "LAYING"
"3983" 0.27441556 NA
"3984" 0.27441806 "WALKING_DOWNSTAIRS"
"3985" 0.27441956 NA
"3986" 0.27442164 NA
"3987" 0.27442179 NA
"3988" 0.2744222 NA
"3989" 0.27442966 NA
"3990" 0.27443304 NA
"3991" 0.2744337 NA
"3992" 0.27443479 NA
"3993" 0.27443779 NA
"3994" 0.27444322 NA
"3995" 0.27444901 "LAYING"
"3996" 0.2744545 NA
"3997" 0.2744606 NA
"3998" 0.27446675 "STANDING"
"3999" 0.27447329 NA
"4000" 0.27447484 NA
"4001" 0.27447541 NA
"4002" 0.27447866 NA
"4003" 0.27448387 NA
"4004" 0.274487 "WALKING_DOWNSTAIRS"
"4005" 0.27449195 NA
"4006" 0.27449563 NA
"4007" 0.27450352 NA
"4008" 0.27450554 "SITTING"
"4009" 0.27451178 NA
"4010" 0.27451192 NA
"4011" 0.27451402 NA
"4012" 0.27452047 "WALKING_UPSTAIRS"
"4013" 0.27452537 NA
"4014" 0.2745262 "WALKING"
"4015" 0.27452662 NA
"4016" 0.2745312 NA
"4017" 0.27453813 NA
"4018" 0.27454268 NA
"4019" 0.27454383 "WALKING_UPSTAIRS"
"4020" 0.27454548 "SITTING"
"4021" 0.27454731 NA
"4022" 0.2745517 NA
"4023" 0.27456024 NA
"4024" 0.27456229 "WALKING_UPSTAIRS"
"4025" 0.27456461 "WALKING_DOWNSTAIRS"
"4026" 0.27456969 NA
"4027" 0.27457061 NA
"4028" 0.27457573 NA
"4029" 0.27457588 NA
"4030" 0.27457753 NA
"4031" 0.27457999 NA
"4032" 0.27458679 NA
"4033" 0.27459167 NA
"4034" 0.27459184 NA
"4035" 0.27459656 NA
"4036" 0.27460055 "WALKING_UPSTAIRS"
"4037" 0.274601 NA
"4038" 0.2746069 NA
"4039" 0.27461401 NA
"4040" 0.27461647 NA
"4041" 0.27462142 NA
"4042" 0.27462929 NA
"4043" 0.27463559 NA
"4044" 0.27463913 "WALKING_DOWNSTAIRS"
"4045" 0.27464492 NA
"4046" 0.27464524 "WALKING_DOWNSTAIRS"
"4047" 0.27464922 NA
"4048" 0.27465811 NA
"4049" 0.27465979 NA
"4050" 0.27466131 NA
"4051" 0.27466396 NA
"4052" 0.27466424 "LAYING"
"4053" 0.27466686 NA
"4054" 0.27466707 NA
"4055" 0.2746691 NA
"4056" 0.2746743 "LAYING"
"4057" 0.27467637 NA
"4058" 0.27467843 "LAYING"
"4059" 0.27468264 NA
"4060" 0.27468606 "STANDING"
"4061" 0.27468951 NA
"4062" 0.27469288 NA
"4063" 0.27469531 NA
"4064" 0.27469562 NA
"4065" 0.27470623 NA
"4066" 0.27471289 NA
"4067" 0.27471934 "STANDING"
"4068" 0.27472052 NA
"4069" 0.27472795 NA
"4070" 0.2747283 NA
"4071" 0.27473119 NA
"4072" 0.27473733 NA
"4073" 0.27473751 "SITTING"
"4074" 0.27474132 NA
"4075" 0.27474404 NA
"4076" 0.27474494 "LAYING"
"4077" 0.27474504 "LAYING"
"4078" 0.27474643 NA
"4079" 0.27475355 "STANDING"
"4080" 0.27475366 "WALKING"
"4081" 0.27475377 NA
"4082" 0.27475392 "SITTING"
"4083" 0.2747564 NA
"4084" 0.2747624 NA
"4085" 0.27476641 NA
"4086" 0.27476973 NA
"4087" 0.27477121 "LAYING"
"4088" 0.27477395 NA
"4089" 0.27478773 NA
"4090" 0.27478955 NA
"4091" 0.27479126 NA
"4092" 0.27479909 "WALKING_UPSTAIRS"
"4093" 0.27479915 NA
"4094" 0.27479939 NA
"4095" 0.27479957 NA
"4096" 0.27479989 NA
"4097" 0.27481059 NA
"4098" 0.27481608 NA
"4099" 0.27482273 NA
"4100" 0.27482347 NA
"4101" 0.27482426 NA
"4102" 0.27482438 "STANDING"
"4103" 0.274825 NA
"4104" 0.27483295 "WALKING_UPSTAIRS"
"4105" 0.2748345 NA
"4106" 0.2748495 NA
"4107" 0.27485031 "STANDING"
"4108" 0.27485073 NA
"4109" 0.27486253 "LAYING"
"4110" 0.27486428 "WALKING_UPSTAIRS"
"4111" 0.27486431 NA
"4112" 0.27487138 "WALKING_DOWNSTAIRS"
"4113" 0.2748726 NA
"4114" 0.27488531 NA
"4115" 0.27488917 NA
"4116" 0.27489252 NA
"4117" 0.27489877 NA
"4118" 0.27489891 NA
"4119" 0.27490077 NA
"4120" 0.27490263 NA
"4121" 0.27490533 NA
"4122" 0.27490765 NA
"4123" 0.27491351 NA
"4124" 0.27491706 NA
"4125" 0.27491854 NA
"4126" 0.2749207 NA
"4127" 0.2749233 NA
"4128" 0.27492347 NA
"4129" 0.274924 NA
"4130" 0.27492413 NA
"4131" 0.27492864 "SITTING"
"4132" 0.27492944 NA
"4133" 0.27493336 "SITTING"
"4134" 0.27493385 NA
"4135" 0.27493402 NA
"4136" 0.27493755 NA
"4137" 0.27493859 NA
"4138" 0.27493892 NA
"4139" 0.27494128 NA
"4140" 0.27494189 NA
"4141" 0.27494355 NA
"4142" 0.27494366 NA
"4143" 0.27495396 NA
"4144" 0.2749562 "LAYING"
"4145" 0.27495909 NA
"4146" 0.274961 NA
"4147" 0.2749668 "LAYING"
"4148" 0.27497592 NA
"4149" 0.27497836 NA
"4150" 0.27497974 "LAYING"
"4151" 0.27498125 NA
"4152" 0.27498535 NA
"4153" 0.27498947 NA
"4154" 0.27499297 NA
"4155" 0.27499351 NA
